"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5517903";"";"None";"364.45";"0";"2.33";"f9";"Cn1c(CCC(=O)NCCC(=O)NCc2ccccc2)nc2ccccc21";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL5503720";"Inhibition of N-terminal his 6 tagged Staphylococcus aureus Fabi (1 to 771 residues) expressed in Escherichia coli BL21 incubated for 30 mins in presence of NADPH by fluorescence based microplate reader analysis";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5500393";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 0.5 hr";"";"";""
"CHEMBL5555177";"";"None";"279.34";"0";"3.14";"f13";"Cn1c(CCC(=O)Nc2ccccc2)nc2ccccc21";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL5503720";"Inhibition of N-terminal his 6 tagged Staphylococcus aureus Fabi (1 to 771 residues) expressed in Escherichia coli BL21 incubated for 30 mins in presence of NADPH by fluorescence based microplate reader analysis";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5500393";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 0.5 hr";"";"";""
"CHEMBL5532515";"";"None";"291.35";"0";"3.09";"n4";"Cn1c(C2CC(=O)N(c3ccccc3)C2)nc2ccccc21";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL5503720";"Inhibition of N-terminal his 6 tagged Staphylococcus aureus Fabi (1 to 771 residues) expressed in Escherichia coli BL21 incubated for 30 mins in presence of NADPH by fluorescence based microplate reader analysis";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5500393";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 0.5 hr";"";"";""
"CHEMBL5517822";"";"None";"341.41";"0";"4.25";"n9";"Cn1c(C2CC(=O)N(c3ccc4ccccc4c3)C2)nc2ccccc21";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL5503720";"Inhibition of N-terminal his 6 tagged Staphylococcus aureus Fabi (1 to 771 residues) expressed in Escherichia coli BL21 incubated for 30 mins in presence of NADPH by fluorescence based microplate reader analysis";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5500393";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 0.5 hr";"";"";""
"CHEMBL5523405";"";"None";"333.39";"0";"3.30";"n15";"CC(=O)c1ccc(N2CC(c3nc4ccccc4n3C)CC2=O)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL5503720";"Inhibition of N-terminal his 6 tagged Staphylococcus aureus Fabi (1 to 771 residues) expressed in Escherichia coli BL21 incubated for 30 mins in presence of NADPH by fluorescence based microplate reader analysis";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5500393";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 0.5 hr";"";"";""
"CHEMBL5512493";"";"None";"468.27";"0";"4.80";"n41";"Cn1c(C2CC(=O)N(c3cccc(Br)c3OCC(F)(F)F)C2)nc2ccccc21";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL5503720";"Inhibition of N-terminal his 6 tagged Staphylococcus aureus Fabi (1 to 771 residues) expressed in Escherichia coli BL21 incubated for 30 mins in presence of NADPH by fluorescence based microplate reader analysis";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5500393";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 0.5 hr";"";"";""
"CHEMBL5557328";"";"None";"386.25";"0";"3.56";"n40";"Cn1c(C2CC(=O)N(c3cccc(Br)c3O)C2)nc2ccccc21";"IC50";"'='";"1879.5";"nM";"5.73";"";"";"UO_0000065";"14.82";"0.33";"2.17";"9.81";"0";"CHEMBL5503720";"Inhibition of N-terminal his 6 tagged Staphylococcus aureus Fabi (1 to 771 residues) expressed in Escherichia coli BL21 incubated for 30 mins in presence of NADPH by fluorescence based microplate reader analysis";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5500393";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 0.5 hr";"INHIBITOR";"";"1879.5"
"CHEMBL6015805";"";"None";"418.50";"0";"2.58";"BDBM316894";"COc1ccccc1N1C[C@H]2CN(C(=O)/C=C/c3cnc4c(c3)CCC(=O)N4)C[C@H]2C1";"IC50";"'='";"1190.0";"nM";"5.92";"";"619699";"UO_0000065";"14.16";"0.26";"3.34";"7.92";"0";"CHEMBL5732078";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI. Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined. A best-fit curve is fitted by a minimum of squares method.";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5726112";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1190.0"
"CHEMBL72232";"";"None";"398.46";"0";"4.30";"3";"O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"17.46";"0.32";"2.66";"10.59";"1";"CHEMBL5231305";"Inhibition of Staphylococcus aureus FabI assessed as inhibition of bacterial growth by measuring the NADH consumption rate at 20 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5230110";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 0.3333 hr";"INHIBITOR";"";"0.11"
"CHEMBL5804105";"";"None";"390.44";"0";"2.70";"BDBM302064";"COc1ccncc1C1=CCN(C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)CC1";"IC50";"'='";"1990.0";"nM";"5.70";"";"578221";"UO_0000065";"14.60";"0.27";"3.00";"6.75";"0";"CHEMBL5731701";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined A best-fit curve is fitted by a minimum of squares method. From this an IC50-value (expressed in μg/ml), resulting in 50% inhibition of enzymatic activity, was obtained.";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5725922";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1990.0"
"CHEMBL5803149";"";"None";"389.46";"0";"3.30";"BDBM302065";"COc1ccccc1C1=CCCN(C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)C1";"IC50";"'='";"2050.0";"nM";"5.69";"";"578222";"UO_0000065";"14.61";"0.27";"2.39";"7.95";"0";"CHEMBL5731701";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined A best-fit curve is fitted by a minimum of squares method. From this an IC50-value (expressed in μg/ml), resulting in 50% inhibition of enzymatic activity, was obtained.";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5725922";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"2050.0"
"CHEMBL3676397";"";"None";"329.40";"0";"1.60";"BDBM133660";"O=C1CCc2cc(/C=C/C(=O)N3CCC(CCO)CC3)cnc2N1";"IC50";"'='";"5300.0";"nM";"5.28";"";"305319";"UO_0000065";"16.02";"0.30";"3.68";"6.39";"1";"CHEMBL3705387";"Fluorescence Based Assay: The assay buffer 'AB' contained 50 mM ADA (N-(2-acetamido)iminodiacetic acid monosodium salt) pH 6.5, 1 mM dithiothreitol, 0.006% Triton-X100 and 50 mM NaCl. The following components are added in a white polystyrene Costar plate (Ref 3912) up to a final volume of 55.5 uL: 1.5 uL DMSO or inhibitor dissolved in DMSO and 54 uL of a FabI/NADPH/NADP+ mixture in AB. After 60 min of pre-incubation at room temperature, the reaction is started by addition of 5 uL of trans-2-octenoyl N-acetylcysteamine thioester (t-o-NAC) to a final volume of 60.5 uL. This reaction mixture is then composed of 2 nM FabI, 40 uM NADPH (Sigma, N7505), 10 uM NADP+(Sigma, N5755), 100 uM t-O-NAC and compound at defined concentration. Fluorescence intensity of NADPH (lamda=ex=360 nm, lamda=em=520 nm) is measured immediately after t-O-NAC addition (T0), and approximately 50 min later (T50) by a Fluostar Optima (BMG) so as to achieve ~30% of NADPH conversion.";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3638908";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"5300.0"
"CHEMBL3687975";"";"None";"409.46";"0";"3.44";"BDBM162330";"O=C1CCc2cc(/C=C/C(=O)N3CCCC(COc4ccc(F)cc4)C3)cnc2N1";"IC50";"'='";"1300.0";"nM";"5.89";"";"305324";"UO_0000065";"14.38";"0.27";"2.45";"8.23";"0";"CHEMBL3705387";"Fluorescence Based Assay: The assay buffer 'AB' contained 50 mM ADA (N-(2-acetamido)iminodiacetic acid monosodium salt) pH 6.5, 1 mM dithiothreitol, 0.006% Triton-X100 and 50 mM NaCl. The following components are added in a white polystyrene Costar plate (Ref 3912) up to a final volume of 55.5 uL: 1.5 uL DMSO or inhibitor dissolved in DMSO and 54 uL of a FabI/NADPH/NADP+ mixture in AB. After 60 min of pre-incubation at room temperature, the reaction is started by addition of 5 uL of trans-2-octenoyl N-acetylcysteamine thioester (t-o-NAC) to a final volume of 60.5 uL. This reaction mixture is then composed of 2 nM FabI, 40 uM NADPH (Sigma, N7505), 10 uM NADP+(Sigma, N5755), 100 uM t-O-NAC and compound at defined concentration. Fluorescence intensity of NADPH (lamda=ex=360 nm, lamda=em=520 nm) is measured immediately after t-O-NAC addition (T0), and approximately 50 min later (T50) by a Fluostar Optima (BMG) so as to achieve ~30% of NADPH conversion.";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3638908";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1300.0"
"CHEMBL3676418";"";"None";"439.49";"0";"2.65";"BDBM133683";"O=C1Nc2ncc(/C=C/C(=O)N3CCC(COc4ccc(F)cc4)CC3)cc2CC1CO";"IC50";"'='";"81.0";"nM";"7.09";"";"305343";"UO_0000065";"16.14";"0.30";"4.44";"7.73";"1";"CHEMBL3705387";"Fluorescence Based Assay: The assay buffer 'AB' contained 50 mM ADA (N-(2-acetamido)iminodiacetic acid monosodium salt) pH 6.5, 1 mM dithiothreitol, 0.006% Triton-X100 and 50 mM NaCl. The following components are added in a white polystyrene Costar plate (Ref 3912) up to a final volume of 55.5 uL: 1.5 uL DMSO or inhibitor dissolved in DMSO and 54 uL of a FabI/NADPH/NADP+ mixture in AB. After 60 min of pre-incubation at room temperature, the reaction is started by addition of 5 uL of trans-2-octenoyl N-acetylcysteamine thioester (t-o-NAC) to a final volume of 60.5 uL. This reaction mixture is then composed of 2 nM FabI, 40 uM NADPH (Sigma, N7505), 10 uM NADP+(Sigma, N5755), 100 uM t-O-NAC and compound at defined concentration. Fluorescence intensity of NADPH (lamda=ex=360 nm, lamda=em=520 nm) is measured immediately after t-O-NAC addition (T0), and approximately 50 min later (T50) by a Fluostar Optima (BMG) so as to achieve ~30% of NADPH conversion.";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3638908";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"81.0"
"CHEMBL2178286";"";"None";"358.37";"0";"2.46";"BDBM50399405";"CCc1ccc(Oc2ccc(C(=O)N3CCNC(=O)C3)cc2F)c(O)c1";"IC50";"'='";"29.0";"nM";"7.54";"";"233862";"UO_0000065";"21.03";"0.40";"5.08";"9.56";"1";"CHEMBL3705967";"Inhibition Assay: The assay buffer AB contained 50 mM ADA (N-(2-acetamido)iminodiacetic acid monosodium salt) pH 6.5, 1 mM dithiothreitol, 0.006% Triton-X100 and 50 mM NaCl. The following components are added in a white polystyrene Costar plate (Ref 3912) up to a final volume of 55.5 uL: 1.5 uL DMSO or inhibitor dissolved in DMSO and 54 uL of a FabI/NADPH/NADP+ mixture in AB. After 60 min of pre-incubation at room temperature, the reaction is started by addition of 5 uL of trans-2-octenoyl N-acetylcysteamine thioester (t-o-NAC) to a final volume of 60.5 uL. This reaction mixture is then composed of 2 nM FabI, 40 uM NADPH (Sigma, N7505), 10 uM NADP+ (Sigma, N5755), 100 uM t-O-NAC and compound at defined concentration. Fluorescence intensity of NADPH (lamda=ex=360 nm, lamda=em=520 nm) is measured immediately after t-O-NAC addition (T0), and approximately 50 min later (T50) by a Fluostar Optima (BMG).";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3638853";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"29.0"
"CHEMBL5794629";"";"None";"377.44";"0";"3.05";"BDBM302045";"O=C1CCc2cc(/C=C/C(=O)N3CCCC(Oc4ccccc4)C3)cnc2N1";"IC50";"'='";"9320.0";"nM";"5.03";"";"578202";"UO_0000065";"13.33";"0.25";"1.98";"7.03";"0";"CHEMBL5731701";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined A best-fit curve is fitted by a minimum of squares method. From this an IC50-value (expressed in μg/ml), resulting in 50% inhibition of enzymatic activity, was obtained.";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5725922";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"9320.0"
"CHEMBL5848982";"";"None";"361.45";"0";"3.39";"BDBM302048";"O=C1CCc2cc(/C=C/C(=O)N3CCC(c4ccccc4)CC3)cnc2N1";"IC50";"'='";"802.0";"nM";"6.10";"";"578205";"UO_0000065";"16.86";"0.31";"2.71";"9.78";"0";"CHEMBL5731701";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined A best-fit curve is fitted by a minimum of squares method. From this an IC50-value (expressed in μg/ml), resulting in 50% inhibition of enzymatic activity, was obtained.";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5725922";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"802.0"
"CHEMBL5815933";"";"None";"411.89";"0";"3.14";"BDBM302055";"O=C1CCc2cc(/C=C/C(=O)N3CCC(O)(c4ccc(Cl)cc4)CC3)cnc2N1";"IC50";"'='";"1940.0";"nM";"5.71";"";"578212";"UO_0000065";"13.87";"0.27";"2.57";"6.92";"0";"CHEMBL5731701";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined A best-fit curve is fitted by a minimum of squares method. From this an IC50-value (expressed in μg/ml), resulting in 50% inhibition of enzymatic activity, was obtained.";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5725922";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1940.0"
