Smiles,MolLogP,MolWt,NumRotatableBonds,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA10,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14
CC1(C)CCC[C@]2(C)[C@H]3C(=O)c4c(cccc4C(=O)O)O[C@@]3(C)CC[C@@H]12,4.961200000000004,356.46200000000016,1,2,1,1,0,0,4.736862953800049,0.0,22.665793031116344,80.51503426493018,0.0,0.0,0.0,5.749511833283905,0.0,0.0,22.665793031116344,0.0,11.75255023431679,4.794537184071822,4.794537184071822,0.0,0.0,33.25840029045949,61.48764481327284,0.0,17.044809029555385,11.350562644267594,5.783244946364939,0.0,0.0,5.969305287951849
CC(=O)Oc1ccc(/C=C2\OC(=O)C(Br)=C2c2cc(Br)c(OC(C)=O)c(Br)c2)cc1Br,6.5286000000000035,679.9370000000001,4,0,1,2,0,0,9.473725907600098,19.120474506015512,0.0,24.974377382775238,0.0,11.64912463690315,0.0,11.49902366656781,0.0,0.0,0.0,0.0,93.27681609255609,9.589074368143644,4.794537184071822,0.0,0.0,6.06636706846161,105.18816695587171,19.420578929450514,13.418158547497242,15.991049259144766,5.749511833283905,0.0,0.0,17.90791586385555
COC[C@H]1C(=O)O[C@H]2C/C(C)=C/CCC(C)=CCC[C@@]3(CO)O[C@@H]3C[C@@H]21,3.167300000000002,364.48200000000014,3,1,2,0,0,2,0.0,19.005126045471968,11.835812092322787,52.37240413693732,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,20.32356147030337,5.969305287951849,4.794537184071822,0.0,0.0,0.0,23.2982492738063,45.95158251401131,19.448525210364934,25.23563636293553,11.70501719873199,0.0,0.0,0.0,5.969305287951849
COC(=O)/C1=C\[C@H](OC(C)=O)C/C(C)=C/C=C(/C(C)C)C[C@H](O)/C(C(=O)OC)=C/CC1,3.5805000000000025,434.5290000000003,4,1,0,0,0,0,0.0,28.59420041361561,5.917906046161393,53.37823529046655,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,14.219595082555067,17.90791586385555,4.794537184071822,9.589074368143644,0.0,0.0,43.22174378002143,38.18012822146393,18.9176633526859,25.896666000372637,6.103966387748303,0.0,0.0,0.0,17.90791586385555
CCCC/C=C/c1cc(C)ccc1/C=C/CC(=O)O,4.686320000000004,258.36099999999993,7,0,0,1,0,0,0.0,4.794537184071822,6.923737199690624,49.29737816648564,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,18.12134550161961,4.794537184071822,0.0,0.0,0.0,67.83201356996,24.471461806010623,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,5.969305287951849
CC(C)=CCC[C@@H](C)[C@H]1CC[C@H](C)[C@]23C(=O)C=C(C)[C@H]2[C@H]13,5.176400000000005,286.459,4,3,0,0,0,0,0.0,4.794537184071822,35.00452070020375,60.301972490157155,0.0,0.0,0.0,0.0,0.0,0.0,35.00452070020375,0.0,5.783244946364939,4.794537184071822,0.0,0.0,0.0,31.069703566353667,82.12004842841675,5.41499046939678,0.0,0.0,5.783244946364939,0.0,0.0,0.0
C/C=C(\C)c1ccc(CC(C)C)c(=O)o1,3.2615000000000016,206.28499999999997,3,0,0,0,1,0,5.625586319077987,6.4208216229260096,5.917906046161393,39.01864770933393,0.0,5.573104530069267,0.0,0.0,0.0,0.0,5.917906046161393,0.0,5.573104530069267,0.0,4.794537184071822,0.0,0.0,19.92349450621513,43.89204073546114,5.563451491696996,0.0,5.760247418874442,0.0,0.0,0.0,5.625586319077987
CC(=O)O/C=C/C(=C/OC(C)=O)CC/C=C(/C=O)CC/C=C(\C)CCC=C(C)C,5.8886000000000065,402.53100000000023,13,0,0,0,0,0,0.0,23.85733745981556,0.0,73.14361573600918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.224771099033255,14.383611552215466,0.0,0.0,0.0,29.37426938064018,76.51837050360035,13.847474399381248,12.52416089684158,6.286160523129555,0.0,0.0,0.0,11.938610575903699
CCCCCC[C@@]1(CC)C=C(CC)[C@@H](CC(=O)OC)OO1,4.335500000000004,298.423,9,0,1,0,0,0,0.0,19.306542044384095,0.0,72.13778458247995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,5.969305287951849,4.794537184071822,9.775141906512223,0.0,0.0,46.4544980907759,30.911589505681174,0.0,13.530619164203543,11.70501719873199,0.0,0.0,0.0,5.969305287951849
CC1=CCC[C@@H]2[C@@](C)(CCC(CCCc3ccoc3)COS(=O)(=O)[O-])[C@H](C)CC[C@]12C.[Na+],3.2783000000000015,474.6390000000003,10,2,0,0,1,0,29.557286032607934,21.002907637225324,28.58369907727774,84.62497327386758,0.0,0.0,0.0,0.0,0.0,0.0,28.58369907727774,6.606881964512918,10.399000581649606,4.183085432649707,8.417796984328938,0.0,0.0,32.42033623597502,104.92464944346108,0.0,19.133207955791033,0.0,0.0,10.399000581649606,0.0,29.557286032607934
O=C1CC2S[C@H]3C[C@@]24C[C@]1(O)N1CCc2c[nH]c5c(O)c(c4c1c25)N3,1.7959999999999996,355.4190000000001,0,1,4,1,1,1,10.216698334856808,16.63034927639461,0.0,30.38936785217202,0.0,10.902924932081056,11.374772549367124,5.749511833283905,0.0,4.9839785209472085,0.0,16.761454740769384,39.822827377204234,4.794537184071822,0.0,0.0,11.761884949391115,0.0,18.405094737549014,47.197847428918415,22.265346079952124,0.0,17.2577423736191,0.0,0.0,0.0
CC(C)=C[C@@H]1c2cccc3c2[C@]24CCN1[C@H]1NCC[C@]12C1C=CC=CC1N[C@@H]4N3C,3.4467000000000017,400.57,1,1,6,1,0,3,15.53348693886314,5.41499046939678,11.332896515558172,43.857861457775215,0.0,0.0,5.687386274683562,0.0,0.0,15.533486938863138,11.332896515558172,25.037094525352817,5.687386274683562,10.216698334856808,0.0,0.0,0.0,48.08593920116189,50.42714410300144,42.06954247737624,18.373392053417014,0.0,0.0,0.0,0.0,0.0
O=C1NCCc2cc(Br)c(c(Br)c2)Oc2cc(cc(Br)c2O)CCNC(=O)/C(=N/O)Cc2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)C/C1=N/O,8.271500000000007,1019.1299999999998,0,0,4,4,0,0,20.10730311561276,35.27236085984768,0.0,22.253805966787983,0.0,0.0,0.0,34.49707099970343,0.0,10.633577208012662,10.31142545350108,13.08951281182515,102.88744895399115,9.589074368143644,0.0,0.0,0.0,16.37779252196269,163.27610525007964,25.931156057677168,22.363597579162068,17.17288183882531,28.747559166419524,0.0,11.814359458703011,0.0
NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)c(O)c1)C(=O)NCC(=O)N/C=C\c1c[nH]c2cc(Br)ccc12,1.5653000000000006,610.4690000000002,11,0,0,2,2,0,21.684033289181176,27.225254798067482,0.0,16.82083097824245,0.0,16.97894503891494,0.0,11.49902366656781,0.0,30.902301374860617,5.733667477162185,6.544756405912575,50.63042812491881,14.383611552215466,4.9839785209472085,0.0,0.0,28.06267803487257,35.90493987237732,52.374381218509086,24.60784530467354,6.041840829147961,11.49902366656781,17.721539188054518,0.0,0.0
C/C1=C\[C@@H]2O[C@]2(C(C)(C)O)CC[C@]2(C)O[C@H]2CC/C(C)=C/CC1,4.2992000000000035,320.47300000000007,1,1,2,0,0,2,0.0,9.473725907600098,0.0,73.14361573600918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2982492738063,73.14361573600918,0.0,17.30606800971568,11.70501719873199,0.0,0.0,0.0,0.0
COc1ccc(OC)c(C[C@@]2(C)C3=C(CC[C@@H]2C)C(C)(C)CCC3)c1,6.189200000000007,342.52300000000014,4,2,0,1,0,0,9.473725907600098,6.4208216229260096,16.747886984954953,65.36250840508954,0.0,0.0,0.0,11.49902366656781,0.0,0.0,16.747886984954953,14.219595082555067,0.0,0.0,0.0,0.0,0.0,38.84115785890103,79.03536941959284,0.0,14.219595082555067,11.49902366656781,0.0,0.0,0.0,0.0
CC(C)=CCC[C@@H](C)[C@@H]1CCC(C)=C2CC=C(C)C2C1,6.451700000000006,272.476,4,2,0,0,0,0,0.0,0.0,17.75371813848418,73.14361573600918,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,0.0,0.0,0.0,0.0,0.0,0.0,41.36819553363545,78.05569062864134,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0
[C-]#[N+][C@@]1(C)CC[C@H]2[C@H]3[C@@H](C(=C)CC[C@@H]31)[C@H](CC(C)(C)N=C=S)C[C@@H]2C,6.2004900000000065,356.579,3,3,0,0,0,0,0.0,0.0,42.07957316652524,66.21987853631855,0.0,4.8450126815826335,0.0,0.0,0.0,0.0,40.499841009604026,0.0,17.379135295172244,0.0,11.564541622192557,0.0,0.0,19.075777413358388,87.75898618786495,19.262464868778025,10.700187104508892,0.0,0.0,5.538925252383345,0.0,0.0
O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@H]2C(=O)N2CCC[C@@H]2C(=O)N[C@H]1Cc1ccc(O)cc1,0.8481999999999998,520.5860000000004,4,0,3,2,0,3,10.633577208012662,32.0197919821393,0.0,36.81018947509803,0.0,0.0,0.0,11.49902366656781,0.0,20.433396669713616,0.0,13.08951281182515,23.628718917406022,19.178148736287287,0.0,0.0,0.0,24.26546827384644,61.075657748944465,25.93115605767717,0.0,35.666386983159654,0.0,23.628718917406022,0.0,0.0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(=O)C=CC1=O,10.609599999999991,516.8100000000004,17,1,0,0,0,0,0.0,9.589074368143644,0.0,119.09519825002049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.566489892729878,9.589074368143644,0.0,0.0,0.0,69.89474782141889,137.32325857052214,5.573104530069267,0.0,0.0,11.566489892729878,0.0,0.0,0.0
CC1(C)c2ccoc2C[C@H]2C=C(CO)CC[C@H]21,3.058200000000001,232.32299999999995,1,2,0,0,1,0,0.0,11.83581209232279,11.835812092322787,38.012816555804704,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,6.606881964512918,0.0,0.0,0.0,0.0,0.0,19.92349450621513,47.29536889779946,6.4208216229260096,12.870044960151976,5.760247418874442,0.0,0.0,0.0,0.0
C[C@@H](O)CCC/C=C/C=C/[C@H](O)C[C@@H](O)C/C=C\C=C\C(=O)O,2.3489,324.41700000000003,12,0,0,0,0,0,0.0,4.794537184071822,0.0,39.02784531432067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,42.53214074783717,32.60702369139466,12.49684172975989,18.31189916324491,0.0,0.0,0.0,0.0,5.969305287951849
C=C1C[C@H](C=C(C)C)O[C@]12CC=C(C)CC2,4.166700000000003,218.33999999999995,1,1,1,0,0,1,0.0,4.736862953800049,0.0,46.454498090775914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.877184957404793,45.606780997919174,6.4208216229260096,11.70501719873199,0.0,0.0,0.0,0.0,0.0
CC(C)CCC[C@](C)(O)[C@H]1C(=O)CC2C3CCC4CC(=O)C=C[C@]4(C)C3CC[C@@]21C,5.746700000000007,414.6300000000003,5,4,0,0,0,0,0.0,9.589074368143644,46.33741721576191,92.40608060478722,0.0,0.0,0.0,0.0,0.0,0.0,46.33741721576191,0.0,11.566489892729878,9.589074368143644,0.0,0.0,0.0,46.61261215144839,85.52337659075509,12.841643245852019,11.518956857145081,5.783244946364939,5.783244946364939,0.0,0.0,0.0
CCCCCCCCCCCCCCO[C@@H]1OC[C@@H](O[C@@H]2OC[C@@H](O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@@H](O)[C@@H]1OC(C)=O,3.3188000000000013,604.7340000000004,19,0,2,0,0,2,0.0,47.541652228815806,0.0,104.74480827387463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.820645893538753,17.90791586385555,14.383611552215466,0.0,0.0,0.0,77.55277505187675,6.4208216229260096,27.37809356358479,13.213763929025836,18.31189916324491,30.89195262191533,0.0,0.0,17.90791586385555
CC(=O)O[C@H]1CC[C@H](C)O[C@@]12OCC1=C(CC(=O)[C@]1(C)O)[C@H]2OC(C)=O,0.7955999999999996,368.38200000000006,2,1,2,0,0,1,0.0,33.33106336741566,0.0,46.95741366754052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,17.72185552226864,14.383611552215466,0.0,0.0,0.0,0.0,37.8353267053718,20.268296022307258,12.71084835226122,5.601050810983688,17.991177721861547,5.7871111525705965,0.0,11.938610575903699
Cc1cc(C(=O)O)c(O)c(C(=O)c2c(O)cccc2O)c1,2.0410199999999996,288.255,3,0,0,2,0,0,0.0,0.0,6.923737199690624,31.842880334931625,0.0,0.0,0.0,17.248535499851716,0.0,0.0,0.0,0.0,11.75255023431679,4.794537184071822,4.794537184071822,0.0,0.0,6.06636706846161,36.75265696523406,0.0,5.563451491696996,28.375438483245706,0.0,5.783244946364939,0.0,5.969305287951849
O=C1c2ccc(Br)cc2-[n+]2ccc3c([nH]c4ccccc43)c21,3.904700000000002,350.19500000000005,0,0,1,2,2,0,4.567099647791355,0.0,0.0,16.051916670617278,0.0,27.493236138845674,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,43.5190387084764,4.794537184071822,0.0,4.567099647791355,0.0,34.12904510333418,18.19910120538483,32.89460279930149,0.0,11.080152209313258,6.196843571613076,5.687386274683562,11.4771729412134,0.0
NC1=NC(=N\CCOS(=O)(=O)O)/C(=C/CCNC(=O)c2cc(Br)c(Br)[nH]2)N1,0.6793000000000002,528.1830000000001,8,0,1,0,1,0,16.367244685174846,14.582086014299314,0.0,16.909286801846292,0.0,0.0,0.0,0.0,0.0,15.617555728959871,15.718476942433522,19.696394776338067,59.961242461400914,14.339691790397854,4.183085432649707,13.410201716964607,0.0,6.076020106833881,44.347076487286316,6.544756405912575,27.92459321829762,5.693927994848461,11.795174354501103,0.0,5.907179729351506,10.399000581649606
CCCCCCCC/C=C/C[C@@H](O)CN,3.0029000000000003,213.36499999999998,10,0,0,0,0,0,5.733667477162185,0.0,0.0,58.29031018309871,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,6.544756405912575,0.0,0.0,0.0,0.0,0.0,51.17988552798843,19.26246486877803,6.544756405912575,6.103966387748303,0.0,0.0,0.0,0.0,0.0
Cc1cc2c3c(c1Br)O[C@H](CC(C)C)N=C3C(=O)C[C@]1(C)CC[C@H](C(C)C)[C@H]21,6.439920000000006,446.42900000000026,3,2,1,1,0,0,4.736862953800049,4.794537184071822,30.09244580757158,82.91023301140953,0.0,0.0,0.0,5.749511833283905,0.0,0.0,28.16111334051663,0.0,27.42487384708499,4.794537184071822,4.992404732635669,0.0,0.0,40.68505306691473,75.90884198092833,12.841643245852019,10.03617100752941,11.461196836054608,12.011146117099809,0.0,0.0,0.0
CCCCCCCCC[C@@H](O)C[C@H]1C[C@H](O)[C@@H](O)[C@@H](CO)N1,1.3226999999999995,317.47,11,0,1,0,0,1,5.316788604006331,0.0,0.0,71.13195342895074,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0.0,6.606881964512918,0.0,0.0,0.0,0.0,0.0,51.8694885601727,19.26246486877803,6.041840829147961,30.96062195690579,0.0,0.0,0.0,0.0,0.0
CC/C=C/[C@H](CC)C[C@H](C)C[C@]1(CC)C=C(CC)[C@H](CC(=O)O)OO1,5.685400000000005,352.5150000000001,11,0,1,0,0,0,0.0,14.569679090584046,11.835812092322787,79.5644373589352,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,0.0,5.969305287951849,4.794537184071822,9.775141906512223,0.0,0.0,46.77072621212088,62.009866466781986,0.0,6.4208216229260096,11.70501719873199,0.0,0.0,0.0,5.969305287951849
CC(C)(Cl)C(Br)CCC(C)(O)[C@H]1CC[C@@](C)([C@H](O)CC[C@@H](O)[C@]2(C)CC[C@H](C(C)(O)CCC(Br)C(C)(C)Cl)O2)O1,6.988000000000011,741.4700000000003,15,0,2,0,0,2,0.0,9.473725907600098,0.0,119.5981138267851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.06176757636373,0.0,0.0,0.0,23.20187978046503,31.859887795898697,119.5981138267851,9.654348140593624,56.568413377810174,0.0,0.0,0.0,0.0,0.0
CCC(C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)CC)NC(=O)[C@H](C(C)C)NC1=O,1.7335000000000007,438.61300000000017,7,0,1,0,0,1,21.267154416025324,19.178148736287287,23.671624184645573,74.652362466303,0.0,0.0,0.0,0.0,0.0,21.267154416025324,23.671624184645573,0.0,23.628718917406022,19.178148736287287,0.0,0.0,0.0,68.231540843377,30.09244580757158,0.0,0.0,24.167363316591842,0.0,23.628718917406022,0.0,0.0
CC(CO)CCC[C@@H](C)[C@H]1CCC2C3C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,4.526700000000005,436.6770000000003,6,4,0,0,0,0,0.0,0.0,46.33741721576191,98.32398665094863,0.0,0.0,0.0,0.0,0.0,0.0,46.33741721576191,6.606881964512918,0.0,0.0,0.0,0.0,0.0,40.53659204461451,92.28899972977322,18.44269405683571,17.808983586480295,0.0,0.0,0.0,0.0,0.0
CC(=O)O[C@@H]1C[C@@](C)(OC(C)=O)[C@@H]2C3C[C@](C)(O)[C@@H](O)CC[C@@](C)(OC(C)=O)C(O3)[C@@H]2[C@H]1C(C)C,2.5332,498.6130000000003,4,1,2,0,0,2,0.0,33.33106336741566,23.671624184645573,81.07318408922902,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,0.0,17.90791586385555,14.383611552215466,0.0,0.0,0.0,13.847474399381248,39.53076089108528,51.36657298340806,17.808983586480295,23.41003439746398,0.0,0.0,0.0,17.90791586385555
CO[C@H]1O[C@H]2CCC3=CC(=O)C[C@H](C)[C@@]3(C)[C@H]2[C@@H]1C,2.945400000000001,264.365,1,2,1,0,0,1,0.0,14.268263091671919,23.16870860788096,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,23.16870860788096,7.109797541277533,5.783244946364939,4.794537184071822,0.0,0.0,0.0,26.344316129141138,30.25055986824407,25.366431256526326,6.103966387748303,0.0,12.073271675700152,0.0,0.0,0.0
CC(C)=C[C@H]1O[C@@]23C(=O)C=CC(=O)C2=C[C@@H]2[C@H](CC[C@@]2(C)O)[C@@]3(C)C1=O,2.0907999999999998,356.4180000000001,1,3,1,0,0,1,0.0,19.120474506015512,17.250802561719567,40.53659204461451,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,0.0,17.34973483909482,14.383611552215466,0.0,0.0,0.0,11.64912463690315,64.68255841127754,11.49101057623066,11.016041280380467,6.103966387748303,22.950785650078505,0.0,0.0,0.0
C=C(CC[C@](C)(O)[C@H]1C(=O)CC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C)C(C)C,5.848700000000007,428.65700000000027,5,4,0,0,0,0,0.0,4.794537184071822,40.419511169600526,92.4060806047872,0.0,0.0,0.0,0.0,0.0,0.0,40.419511169600526,0.0,5.783244946364939,4.794537184071822,0.0,0.0,0.0,51.49611364933341,92.79191530653786,6.4208216229260096,17.622923244893386,5.783244946364939,0.0,0.0,0.0,0.0
CC(C)=CCOc1ccc(C[C@H]2C(=O)N(C)C(=O)C(=O)N2C)cc1,1.3997,330.384,5,0,1,1,0,1,4.736862953800049,20.804433175141472,0.0,19.410925891078243,0.0,0.0,0.0,5.749511833283905,0.0,9.799819461700956,0.0,20.702225929867296,17.721539188054518,19.28352128306594,0.0,0.0,0.0,17.705838666992488,37.61968013483534,20.51616558828039,0.0,18.398234626944785,0.0,0.0,5.907179729351506,11.814359458703011
COC(=O)/C=C/[C@@H](C)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,5.499800000000006,384.56000000000023,3,4,0,0,0,0,0.0,14.325937321943691,40.419511169600526,72.13778458247995,0.0,0.0,0.0,0.0,0.0,0.0,40.419511169600526,7.109797541277533,11.75255023431679,4.794537184071822,4.794537184071822,0.0,0.0,32.42033623597502,91.4412826369165,12.49684172975989,7.109797541277533,0.0,5.783244946364939,0.0,0.0,5.969305287951849
C=C1CCC[C@@H]2[C@](C)(CC3=C(O)C(=O)C=C(NC)C3=O)[C@@H](C)CC[C@@]12C,4.242500000000003,357.4940000000002,3,3,0,0,0,0,5.316788604006331,9.589074368143644,22.665793031116348,59.296141336627926,0.0,0.0,0.0,0.0,0.0,5.316788604006331,22.665793031116348,7.04767198267719,11.566489892729878,9.589074368143644,0.0,0.0,0.0,32.923251812739636,61.19072276867241,18.69679661958034,5.697039313055833,0.0,5.759164871656176,11.566489892729878,0.0,0.0
COC(=O)[C@H](C)[C@H]1CC[C@@](C)(C/C=C2/C(C)(C)CCC[C@@]2(C)O)OO1,3.9424000000000032,354.48700000000014,4,1,1,0,0,1,0.0,19.306542044384095,11.332896515558172,73.14361573600918,0.0,0.0,0.0,0.0,0.0,0.0,11.332896515558172,7.109797541277533,5.969305287951849,4.794537184071822,9.775141906512223,0.0,0.0,19.92349450621513,70.28423633609398,0.0,18.628754398422615,11.70501719873199,0.0,0.0,0.0,5.969305287951849
CC[C@H](C)[C@H](N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N/C=C\c2ccccc2)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]([C@@H](C)CC)NC1=O,3.6351000000000075,889.2429999999998,15,0,1,1,0,1,42.95118770520651,33.561760288502754,29.589530230806965,106.90493160323327,0.0,6.076020106833881,0.0,0.0,0.0,37.217520228044314,35.32319770796914,11.505707213493578,69.01407416506787,33.561760288502754,0.0,0.0,0.0,153.2611114066178,41.22900182933784,17.705662103314026,6.041840829147961,36.25104497488776,0.0,41.35025810546054,0.0,0.0
CC(C)[C@H]1CC2[C@]3(C)CC[C@@]2(C)C(SC#N)C1C3,4.687680000000005,263.45000000000005,2,4,0,0,0,0,0.0,0.0,45.16474997479068,53.378235290466534,0.0,0.0,0.0,0.0,5.261891554738487,0.0,34.501605123439134,0.0,11.761884949391115,0.0,0.0,5.261891554738487,0.0,27.694948798762496,71.94677656453429,5.249938029982174,0.0,5.401253296613055,0.0,0.0,0.0,0.0
C[C@H](O)[C@H]1COC(=O)c2c(O)cc(O)cc21,0.7325999999999999,224.21200000000002,1,0,1,1,0,0,0.0,4.736862953800049,0.0,28.76308341331783,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,6.606881964512918,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,18.55355575984923,11.984273114623004,6.103966387748303,23.669357122777722,0.0,0.0,0.0,5.969305287951849
CC[C@H](C)[C@H]1OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC1=O,3.513600000000011,1153.4189999999996,12,0,1,0,0,1,31.900731624037984,85.95562393166216,53.26115441545253,164.66094606228117,0.0,0.0,0.0,0.0,0.0,31.900731624037984,53.26115441545253,0.0,71.25891010382013,28.76722310443093,28.76722310443093,0.0,0.0,124.62726959443118,81.45901879097964,11.835812092322787,0.0,36.25104497488776,36.62379832648981,0.0,35.443078376109035,35.81583172771109
Cc1cc(O)cc(O)c1C(=O)O[C@]1(C)C(=O)C=C2C=C(/C=C/C(=O)O)OC[C@]2(O)C1=O,0.6859199999999996,430.3650000000002,4,1,1,1,0,0,0.0,23.85733745981556,6.923737199690624,22.845177367156438,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,6.606881964512918,23.50510046863358,9.589074368143644,9.589074368143644,0.0,0.0,0.0,43.70535328004149,17.71549170536476,0.0,29.4285219944339,5.601050810983688,17.167540703713566,0.0,11.938610575903699
COC1=C(Br)C[C@]2(OC=C1Br)ON=C(C(=O)NCCCOc1c(Br)cc(C(O)CNC=C3C(=O)CC(Cl)C3=O)cc1Br)[C@@H]2O,4.105800000000003,891.5860000000001,11,1,2,1,0,0,15.37044016181271,28.694926043552194,0.0,30.929882748223324,0.0,0.0,0.0,5.749511833283905,0.0,10.633577208012662,5.15571272675054,26.806192317615604,98.50607010688199,14.383611552215466,0.0,0.0,11.600939890232516,21.085656624699887,71.90683894539427,30.192661878776295,45.242383632403545,23.147845021566596,23.382141283248885,0.0,5.907179729351506,5.7871111525705965
CC(C)=C[C@H]1C[C@H](C)[C@H]2CC[C@@H](C)c3c4c(c(C)c1c32)OCO4,5.7942200000000055,312.45300000000003,1,2,1,1,0,0,9.473725907600098,0.0,12.841643245852017,86.96493777281268,0.0,0.0,0.0,11.49902366656781,0.0,0.0,5.917906046161393,6.792942306099827,0.0,0.0,0.0,0.0,0.0,25.496599036284397,74.47774908142506,11.48135753785839,0.0,0.0,11.49902366656781,6.792942306099827,0.0,0.0
CC[C@H]1C=CCC[C@@]2(C[C@@H]3CC[C@@H]4[C@H](C(=O)OCCCCCCCCCCCCCCCC(=O)N(CCCN)C[C@@H](O)CCN)[C@]5(CCC[C@@H](C)O5)NC(=[N+]34)N2)O1,6.117100000000009,802.179,25,0,5,0,0,2,22.100912162337032,23.79966322954379,5.917906046161393,174.36801497253157,0.0,0.0,0.0,0.0,0.0,15.533486938863138,17.385241000485763,32.78590758816322,17.836039586047193,14.16460022762346,10.633577208012662,0.0,0.0,89.70481526554451,84.22146624077588,38.77279930352918,37.00246278605375,0.0,11.642891640131648,11.63216532332176,0.0,11.928859856695684
C=C1[C@H](OC(C)=O)C[C@H](OC(C)=O)[C@@]2(C)[C@@H](OC(C)=O)C[C@@H](OC(C)=O)[C@]3(CO3)[C@@H]2[C@H](OC(C)=O)[C@]2(O)[C@@H](C)C(=O)O[C@H]2[C@H]1C,1.3287000000000022,638.6630000000004,5,2,2,0,0,2,0.0,61.92526378103127,23.16870860788096,68.231540843377,0.0,0.0,0.0,0.0,0.0,0.0,23.16870860788096,6.606881964512918,35.81583172771109,28.76722310443093,0.0,0.0,0.0,20.426410082979746,12.496841729759891,59.29614133662791,17.93977848007109,42.2248491374735,5.601050810983688,0.0,0.0,35.81583172771109
CC(C)=C[C@@H](O)[C@H](O)/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1,5.925320000000007,428.6130000000002,9,0,1,1,0,0,4.736862953800049,6.4208216229260096,6.923737199690624,77.84969709647716,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.37426938064018,108.9000945860863,0.0,0.0,29.308007253048103,0.0,0.0,0.0,0.0
